Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], choir screen or Macquarie Chest
",width,seating,rounded,screen,seats,square
"Which is wider, and thus has more [MASK], choir screen or magazine rack
",width,aperture,screen,seating,windows,square
"Which is wider, and thus has more [MASK], choir screen or Marriage Chest
",width,seating,seats,screen,rounded,square
"Which is wider, and thus has more [MASK], choir screen or Mechanical table
",width,seating,seats,screen,room,square
"Which is wider, and thus has more [MASK], choir screen or Medal cabinet
",width,seating,screen,seats,square,spacious
"Which is wider, and thus has more [MASK], choir screen or Mesa Consolo
",width,seating,seats,screen,spacious,square
"Which is wider, and thus has more [MASK], choir screen or Mesa Criado-Mudo
",width,seating,seats,screen,screens,spacious
"Which is wider, and thus has more [MASK], choir screen or Mesa Infantil
",width,seating,screen,seats,screens,square
"Which is wider, and thus has more [MASK], choir screen or Mesa Lavatório
",width,seating,seats,screen,screens,spacious
"Which is wider, and thus has more [MASK], choir screen or Mesa: Criado-Mudo
",width,seating,seats,elaborate,square,screen
"Which is wider, and thus has more [MASK], choir screen or Ming-style furniture
",width,ornate,decorative,elaborate,rounded,square
"Which is wider, and thus has more [MASK], choir screen or mobile shelving
",width,screen,flexible,keyboard,screens,portable
"Which is wider, and thus has more [MASK], choir screen or Mobilio Biblioteca
",width,seating,spacious,seats,screens,screen
"Which is wider, and thus has more [MASK], choir screen or Namban screen
",width,square,screen,rounded,seating,narrow
"Which is wider, and thus has more [MASK], choir screen or office furniture
",width,windows,seating,screens,screen,room
"Which is wider, and thus has more [MASK], choir screen or Ornamental Panel
",width,elaborate,ornate,rounded,decorative,vertical
"Which is wider, and thus has more [MASK], choir screen or Overmantel Mirror
",width,rounded,screen,square,screens,seating
"Which is wider, and thus has more [MASK], choir screen or park furniture
",width,seating,seats,windows,screen,room
"Which is wider, and thus has more [MASK], choir screen or patent furniture
",width,decorative,ornate,windows,flexible,square
"Which is wider, and thus has more [MASK], choir screen or Pier Mirror
",width,seating,screen,seats,square,rounded
"Which is wider, and thus has more [MASK], choir screen or Pier table
",width,seating,seats,screen,square,room
"Which is wider, and thus has more [MASK], choir screen or pilgrim furniture
",width,seating,windows,nave,ornate,aisle
"Which is wider, and thus has more [MASK], choir screen or plastic furniture
",width,plastic,flexible,glass,wood,screen
"Which is wider, and thus has more [MASK], choir screen or portable counter
",width,screen,seating,screens,seats,portable
"Which is wider, and thus has more [MASK], choir screen or Preguiceiro Infantil
",width,seats,seating,screens,screen,spacious
"Which is wider, and thus has more [MASK], choir screen or Prestige Chair
",width,seating,square,spacious,rounded,screen
"Which is wider, and thus has more [MASK], choir screen or Provençal breadbox
",width,rounded,square,flexible,seating,spacious
"Which is wider, and thus has more [MASK], choir screen or ready-to-assemble furniture
",width,flexible,seating,screen,spacious,screens
"Which is wider, and thus has more [MASK], choir screen or Rolltop desk
",width,seating,seats,screen,rounded,windows
"Which is wider, and thus has more [MASK], choir screen or room divider
",width,seating,screen,seats,room,space
"Which is wider, and thus has more [MASK], choir screen or Rotated Rectangle
",width,rounded,square,narrow,curved,flat
"Which is wider, and thus has more [MASK], choir screen or Round table
",width,seating,seats,screen,square,room
"Which is wider, and thus has more [MASK], choir screen or roundback armchair
",width,rounded,seating,seats,square,screen
"Which is wider, and thus has more [MASK], choir screen or rustic furniture
",width,ornate,elaborate,decorative,timber,spacious
"Which is wider, and thus has more [MASK], choir screen or Sankheda furniture
",width,seating,square,seats,ornate,decoration
"Which is wider, and thus has more [MASK], choir screen or school furniture
",width,classrooms,seating,windows,screen,seats
"Which is wider, and thus has more [MASK], choir screen or secretary desk
",width,seating,seats,screen,screens,windows
"Which is wider, and thus has more [MASK], choir screen or sex furniture
",width,seating,seats,screen,screens,windows
"Which is wider, and thus has more [MASK], choir screen or Shanghai-style furniture
",width,ornate,decorative,rounded,elaborate,square
"Which is wider, and thus has more [MASK], choir screen or shop furniture
",width,windows,seating,screens,screen,seats
"Which is wider, and thus has more [MASK], choir screen or shop shelve
",width,seating,screen,windows,screens,seats
"Which is wider, and thus has more [MASK], choir screen or Side Chair
",width,seating,seats,screen,square,rounded
"Which is wider, and thus has more [MASK], choir screen or Snuff Tablet
",width,seating,screen,seats,ornate,elaborate
"Which is wider, and thus has more [MASK], choir screen or Spindle-back armchair
",width,seating,rounded,seats,flexible,square
"Which is wider, and thus has more [MASK], choir screen or Spoon racks
",width,seating,seats,screens,windows,spacious
"Which is wider, and thus has more [MASK], choir screen or Standing aid
",width,seating,screen,seats,screens,windows
"Which is wider, and thus has more [MASK], choir screen or street furniture
",width,windows,seating,screens,screen,seats
"Which is wider, and thus has more [MASK], choir screen or support furniture
",width,seating,seats,screen,space,room
"Which is wider, and thus has more [MASK], choir screen or Suzhou-style furniture
",width,ornate,decorative,elaborate,rounded,square
"Which is wider, and thus has more [MASK], choir screen or Table Desk
",width,seating,seats,screen,screens,spacious
"Which is wider, and thus has more [MASK], choir screen or table toilet
",width,seating,seats,windows,room,screens
"Which is wider, and thus has more [MASK], choir screen or Tall-case Clock
",width,rounded,square,flexible,narrow,flat
"Which is wider, and thus has more [MASK], choir screen or Tall Clock
",width,seating,screen,seats,square,windows
"Which is wider, and thus has more [MASK], choir screen or Tambour Desk
",width,seating,seats,spacious,screen,screens
"Which is wider, and thus has more [MASK], choir screen or Tea Table
",width,seating,seats,screen,screens,square
"Which is wider, and thus has more [MASK], choir screen or teacher's desk
",width,seating,classrooms,seats,screen,screens
"Which is wider, and thus has more [MASK], choir screen or tool board
",width,screen,flexible,screens,flexibility,space
"Which is wider, and thus has more [MASK], choir screen or towel rack
",width,seating,seats,screen,screens,windows
"Which is wider, and thus has more [MASK], choir screen or Tripod Brazier
",width,seating,seats,screen,screens,spacious
"Which is wider, and thus has more [MASK], choir screen or Ulm stool
",width,seating,seats,screen,square,rounded
"Which is wider, and thus has more [MASK], choir screen or umbrella holder
",width,seating,seats,windows,screen,screens
"Which is wider, and thus has more [MASK], choir screen or UP series
",width,screen,screens,flexible,rounded,seating
"Which is wider, and thus has more [MASK], choir screen or Wall Bracket
",width,seating,seats,screen,screens,windows
"Which is wider, and thus has more [MASK], choir screen or Wall Clock
",width,seating,seats,screen,windows,screens
"Which is wider, and thus has more [MASK], choir screen or wall rack
",width,seating,windows,screen,screens,space
"Which is wider, and thus has more [MASK], choir screen or Waterfall furniture
",width,seating,screen,screens,windows,seats
"Which is wider, and thus has more [MASK], choir screen or Wooden Casket
",width,seating,seats,elaborate,spacious,ornate
"Which is wider, and thus has more [MASK], choir screen or Work Table
",width,seating,seats,screen,space,screens
"Which is wider, and thus has more [MASK], choir screen or worship furniture
",width,seating,nave,aisle,pulpit,windows
"Which is wider, and thus has more [MASK], choir screen or Writing table
",width,seating,seats,screen,screens,room
"Which is wider, and thus has more [MASK], choir screen or Yokeback Armchair
",width,seating,seats,rounded,flexible,screen
"Which is wider, and thus has more [MASK], church shelf or Room Divider
",width,space,nave,narrow,square,spacious
"Which is wider, and thus has more [MASK], church shelf or Wisteria Lamp
",width,spacious,space,narrow,room,concrete
"Which is wider, and thus has more [MASK], church shelf or Dressing Cabinet
",width,decorative,narrow,space,rounded,seating
"Which is wider, and thus has more [MASK], church shelf or Abbot's Stall
",width,ornate,than,spacious,narrow,square
"Which is wider, and thus has more [MASK], church shelf or Abbotsford style
",width,ornate,elaborate,recent,nave,plain
"Which is wider, and thus has more [MASK], church shelf or ancient furniture
",width,ornate,furniture,decoration,elaborate,decorative
"Which is wider, and thus has more [MASK], church shelf or Animal furniture
",width,ornate,decorative,furniture,expensive,spacious
"Which is wider, and thus has more [MASK], church shelf or antique furniture
",width,furniture,ornate,expensive,modern,decorative
"Which is wider, and thus has more [MASK], church shelf or Arca Bau
",width,nave,narrow,spacious,square,space
"Which is wider, and thus has more [MASK], church shelf or Arca Canastra
",width,nave,square,spacious,walls,space
"Which is wider, and thus has more [MASK], church shelf or architectural furniture
",width,decorative,furniture,ornate,decoration,interior
"Which is wider, and thus has more [MASK], church shelf or Armário Armário-Estante
",width,nave,square,interior,spacious,narrow
"Which is wider, and thus has more [MASK], church shelf or Armário Guarda-Comida
",width,nave,interior,square,spacious,walls
"Which is wider, and thus has more [MASK], church shelf or Armário Guarda-Louça
",width,nave,interior,spacious,square,space
"Which is wider, and thus has more [MASK], church shelf or Armário Guarda-Roupa
",width,nave,square,interior,spacious,space
"Which is wider, and thus has more [MASK], church shelf or Armário Vitrina-Armário
",width,nave,spacious,square,interior,narrow
"Which is wider, and thus has more [MASK], church shelf or Armário Vitrine
",width,decoration,nave,square,space,ornate
"Which is wider, and thus has more [MASK], church shelf or Armário: Guarda-Roupa
",width,square,nave,interior,narrow,spacious
"Which is wider, and thus has more [MASK], church shelf or Baby furniture
",width,ornate,decorative,furniture,expensive,spacious
