,Masked Sentence,Prediction
918,"Which is wider, and thus has more [MASK], Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914 or Table of Don Rodrigo Calderón
","detail, dimensions, decoration, elaborate, details"
919,"Which is wider, and thus has more [MASK], Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914 or Throne with tapestry seat
","detail, decoration, elaborate, ornate, decorative"
920,"Which is wider, and thus has more [MASK], Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914 or Transitional Side Chair
","detail, dimensions, decoration, details, elaborate"
921,"Which is wider, and thus has more [MASK], Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914 or Upper Paneling from a Sacristy Armoire
","detail, elaborate, decorative, ornate, decoration"
922,"Which is wider, and thus has more [MASK], Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914 or Wheelchair accessible seats
","spacious, seats, detail, room, furniture"
923,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Arca Mala de Viagem
","variety, varieties, species, relatives, branches"
924,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Arredo camera da letto
","detail, similarities, influence, variety, relatives"
925,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Augsburg Art Cabinet
","variety, varieties, relatives, similarities, detail"
926,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Baú de viagem
","variety, varieties, descendants, relatives, branches"
927,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Bahut-étagère la berce des près
","descendants, variety, varieties, relatives, branches"
928,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or bonsai display table
","variety, detail, expensive, ornate, elaborate"
929,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Box with Military Scenes from Antiquity
","variety, varieties, detail, similarities, ornaments"
930,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Cabide de Pé
","variety, varieties, relatives, species, fruit"
931,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Cabinet on stand
","variety, varieties, fruit, detail, species"
932,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Cadeira furada feminina
","species, relatives, variety, varieties, genera"
933,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Cadeira furada masculina
","species, variety, relatives, varieties, diversity"
934,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Candle Bracket Pair
","variety, varieties, species, relatives, branches"
935,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","detail, furniture, details, decoration, ornaments"
936,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Cassone with Mannerist Design Elements
","variety, similarities, relatives, varieties, common"
937,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Chair or Bed Leg with the God Bes
","similarities, variety, varieties, branches, relatives"
938,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Chest of Drawers
","variety, varieties, relatives, species, fruit"
939,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Classic Chinese furniture
","detail, furniture, decoration, ornate, furnishings"
940,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Commode à vantaux
","variety, species, relatives, varieties, similarities"
941,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Confidant from the Batlló House
","relatives, descendants, similarities, siblings, members"
942,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Console Table Depicting Chronos, or Father Time
","variety, relatives, similarities, varieties, complexity"
943,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Console Table Top
","variety, relatives, varieties, species, similarities"
944,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Daffodil Table Lamp
","variety, species, fruit, varieties, relatives"
945,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Desk and Bookcase
","variety, similarities, detail, varieties, relatives"
946,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Door and Frame
","variety, varieties, relatives, descendants, similarities"
947,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Door to Gothic Marriage Chest
","variety, varieties, similarities, branches, variation"
948,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Doorway from the Isaac Gillet House, Painesville, Ohio
","furniture, detail, descendants, connections, variety"
949,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Eames Storage Unit
","variety, relatives, species, detail, varieties"
950,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or entrance desk S.M.A.K. Gent
","detail, decoration, furniture, ornate, decorations"
951,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Fire Screen and Textile Panels
","variety, common, distinct, varieties, detail"
952,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","details, detail, significance, monuments, sculptures"
953,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Gothic Marriage Chest
","variety, varieties, branches, detail, relatives"
954,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Gothic Marriage Chest
","variety, varieties, branches, detail, relatives"
955,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or High chest of drawers
","furniture, detail, decoration, ornate, elaborate"
956,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Leito de casal
","variety, varieties, relatives, descendants, similarities"
957,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Liège-Aachen Baroque furniture
","detail, furniture, decoration, elaborate, ornate"
958,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Louis XVI Style Candle Bracket
","variety, varieties, detail, relatives, fruit"
959,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Madame Guimard's furniture
","furniture, detail, furnishings, decoration, ornate"
960,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Marital stool with male and female caryatids
","distinct, common, characteristic, basal, similarities"
961,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Mesa de Cavalete
","variety, varieties, relatives, descendants, species"
962,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Mesa de Centro
","variety, varieties, relatives, similarities, species"
963,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Mesa de Jogo
","variety, varieties, relatives, descendants, similarities"
964,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Meuble mural décoré d'ombellifères
","variety, varieties, detail, influence, similarities"
965,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Miniature chair from Skyros
","furniture, seats, chairs, flexibility, seating"
966,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Mirror with Ornamented Frame
","detail, elaborate, variety, decoration, ornaments"
967,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Mobilio sala tavola matematica
","species, relatives, variety, varieties, branches"
968,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Oak chest with biblical subjects
","detail, similarities, depth, details, elaborate"
969,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Oratório de pousar
","variety, varieties, descendants, relatives, branches"
970,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Oratório de pousar com grupo escultórico religioso
","descendants, relatives, variety, varieties, members"
971,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Andirons
","variety, relatives, varieties, species, branches"
972,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Armchairs
","variety, branches, similarities, descendants, influence"
973,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Bookcases
","variety, detail, varieties, consonants, similarities"
974,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Candle Stands
","variety, branches, varieties, relatives, descendants"
975,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Corner Cabinets
","variety, varieties, relatives, branches, similarities"
976,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Doors
","variety, varieties, branches, relatives, descendants"
977,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Louis XVI Style Candle Brackets
","variety, varieties, branches, relatives, descendants"
978,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Panels from a Choir Stall
","variety, branches, varieties, prominence, detail"
979,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pair of Stools
","variety, varieties, branches, relatives, descendants"
980,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Panel from a Choir Stall
","variety, varieties, branches, relatives, detail"
981,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Pansy Border Table Lamp
","variety, species, relatives, genera, similarities"
982,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Peony Floor Lamp with a Bamboo Base
","variety, varieties, fruit, detail, branches"
983,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Provençal bread trough
","variety, varieties, ingredients, flavor, fruit"
984,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Scenes of Fables
","variety, varieties, detail, similarities, characteristics"
985,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Set of chests of the Paulista Museum
","decoration, detail, decorations, ornaments, elaborate"
986,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Side Table with Everted Ends
","variety, varieties, branches, common, similarities"
987,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Sideboard and Cellarette
","variety, strings, detail, varieties, depth"
988,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Small desk with folding top
","furniture, detail, ornate, expensive, decoration"
989,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Table of Don Rodrigo Calderón
","variety, varieties, relatives, descendants, similarities"
990,"Which is wider, and thus has more [MASK], Cassone from the Colonna family or Throne with tapestry seat
","elaborate, detail, furniture, decoration, ornate"
