Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], bonnetière or footstool
",width,skirts,curves,skirt,foliage,rounded
"Which is wider, and thus has more [MASK], bonnetière or Four
",width,rounded,curves,narrow,width,slender
"Which is wider, and thus has more [MASK], bonnetière or futon
",width,rounded,curves,arches,decoration,square
"Which is wider, and thus has more [MASK], bonnetière or haberdasher
",width,curves,edges,flexibility,skirts,sleeves
"Which is wider, and thus has more [MASK], bonnetière or hanger
",width,sleeves,rope,skirt,belt,skirts
"Which is wider, and thus has more [MASK], bonnetière or Hatstand
",width,curves,rounded,narrow,skirts,arches
"Which is wider, and thus has more [MASK], bonnetière or headrest
",width,belt,sleeves,fur,hood,hair
"Which is wider, and thus has more [MASK], bonnetière or Highboy
",width,curves,rounded,narrow,width,skirts
"Which is wider, and thus has more [MASK], bonnetière or hutch
",width,holes,wood,roof,timber,rounded
"Which is wider, and thus has more [MASK], bonnetière or icebox
",width,windows,room,holes,curves,flexibility
"Which is wider, and thus has more [MASK], bonnetière or Kari
",width,curves,skirts,rounded,narrow,twists
"Which is wider, and thus has more [MASK], bonnetière or kast
",width,curves,rounded,skirts,flexibility,sleeves
"Which is wider, and thus has more [MASK], bonnetière or Lamp
",width,curves,rounded,narrow,width,holes
"Which is wider, and thus has more [MASK], bonnetière or lamp
",width,rounded,narrow,curves,decoration,windows
"Which is wider, and thus has more [MASK], bonnetière or lectern
",width,windows,seats,seating,columns,arches
"Which is wider, and thus has more [MASK], bonnetière or Leito
",width,curves,width,skirts,decoration,arches
"Which is wider, and thus has more [MASK], bonnetière or Loveseat
",width,rounded,narrow,curves,bays,pronounced
"Which is wider, and thus has more [MASK], bonnetière or Maçaneta
",width,curves,branches,depth,flexibility,skirts
"Which is wider, and thus has more [MASK], bonnetière or Mantel
",width,curves,arches,rounded,decoration,bays
"Which is wider, and thus has more [MASK], bonnetière or medalist
",width,rounded,curves,narrow,skirts,decoration
"Which is wider, and thus has more [MASK], bonnetière or Mesa
",width,curves,rounded,narrow,skirts,width
"Which is wider, and thus has more [MASK], bonnetière or mirror
",width,rounded,curves,hair,square,windows
"Which is wider, and thus has more [MASK], bonnetière or office
",width,rooms,windows,room,doors,square
"Which is wider, and thus has more [MASK], bonnetière or Oonjal
",width,curves,twists,rounded,branches,skirts
"Which is wider, and thus has more [MASK], bonnetière or Pedestal
",width,rounded,curves,arches,square,narrow
"Which is wider, and thus has more [MASK], bonnetière or Pinos
",width,curves,rounded,arches,bays,skirts
"Which is wider, and thus has more [MASK], bonnetière or playpen
",width,flexibility,seating,curves,skirts,room
"Which is wider, and thus has more [MASK], bonnetière or Prendedores
",width,curves,rounded,arches,narrow,branches
"Which is wider, and thus has more [MASK], bonnetière or psyche
",width,depth,flexibility,curves,hair,complexity
"Which is wider, and thus has more [MASK], bonnetière or radiogram
",width,light,aperture,transparent,antenna,flexible
"Which is wider, and thus has more [MASK], bonnetière or Rahle
",width,curves,twists,bends,edges,skirts
"Which is wider, and thus has more [MASK], bonnetière or Screen
",width,rounded,curves,narrow,width,skirts
"Which is wider, and thus has more [MASK], bonnetière or Screen
",width,rounded,curves,narrow,width,skirts
"Which is wider, and thus has more [MASK], bonnetière or seat
",width,room,seats,width,square,rounded
"Which is wider, and thus has more [MASK], bonnetière or Seating
",width,curves,rounded,narrow,flexibility,width
"Which is wider, and thus has more [MASK], bonnetière or Secretary
",width,curves,rounded,narrow,skirts,width
"Which is wider, and thus has more [MASK], bonnetière or Secretary-bookcase
",width,rounded,narrow,ornate,elaborate,decorative
"Which is wider, and thus has more [MASK], bonnetière or Settee
",width,curves,rounded,skirts,width,sleeves
"Which is wider, and thus has more [MASK], bonnetière or shelf
",width,rounded,narrow,width,curves,square
"Which is wider, and thus has more [MASK], bonnetière or Sideboard
",width,rounded,narrow,curves,flexibility,square
"Which is wider, and thus has more [MASK], bonnetière or Sofa
",width,curves,rounded,narrow,width,skirts
"Which is wider, and thus has more [MASK], bonnetière or spalliera
",width,curves,arches,skirts,foliage,twists
"Which is wider, and thus has more [MASK], bonnetière or stand
",width,curves,rounded,width,height,narrow
"Which is wider, and thus has more [MASK], bonnetière or Stool
",width,curves,rounded,skirts,width,narrow
"Which is wider, and thus has more [MASK], bonnetière or Tủ
",width,curves,rounded,narrow,width,skirts
"Which is wider, and thus has more [MASK], bonnetière or Tête-à-tête
",width,curves,narrow,skirts,twists,rounded
"Which is wider, and thus has more [MASK], bonnetière or table
",width,curves,rounded,square,width,room
"Which is wider, and thus has more [MASK], bonnetière or Tapchan
",width,curves,rounded,narrow,skirts,edges
"Which is wider, and thus has more [MASK], bonnetière or Trapeza
",width,curves,skirts,arches,decoration,rounded
"Which is wider, and thus has more [MASK], bonnetière or tripod
",width,rounded,arches,square,holes,curves
"Which is wider, and thus has more [MASK], bonnetière or Vitrina
",width,curves,flexibility,width,skirts,depth
"Which is wider, and thus has more [MASK], bonnetière or vitrine
",width,flexibility,hair,elastic,gum,fat
"Which is wider, and thus has more [MASK], bonnetière or Voyeuse
",width,curves,skirts,twists,sleeves,foliage
"Which is wider, and thus has more [MASK], bonnetière or Wardrobe
",width,curves,rounded,arches,narrow,skirts
"Which is wider, and thus has more [MASK], bonnetière or washstand
",width,windows,skirts,room,sleeves,decoration
"Which is wider, and thus has more [MASK], Bookcase or Étagère
",width,rounded,flexibility,pronounced,squares,curves
"Which is wider, and thus has more [MASK], Bookcase or accoudoir
",width,rounded,flexibility,space,edges,width
"Which is wider, and thus has more [MASK], Bookcase or Andiron
",width,rounded,flexibility,squares,pronounced,curves
"Which is wider, and thus has more [MASK], Bookcase or Arca
",width,rounded,flexibility,edges,spaces,curves
"Which is wider, and thus has more [MASK], Bookcase or arcaz
",width,edges,rounded,flexibility,width,curves
"Which is wider, and thus has more [MASK], Bookcase or Argolas
",width,rounded,squares,curves,consonants,flexibility
"Which is wider, and thus has more [MASK], Bookcase or Armário
",width,flexibility,rounded,squares,spaces,space
"Which is wider, and thus has more [MASK], Bookcase or Armchair
",width,rounded,flexibility,flexible,curves,space
"Which is wider, and thus has more [MASK], Bookcase or armrest
",width,flexibility,claws,space,width,grip
"Which is wider, and thus has more [MASK], Bookcase or Athénienne
",width,flexibility,pronounced,consonants,rounded,vowels
"Which is wider, and thus has more [MASK], Bookcase or Baú
",width,rounded,vowels,edges,consonants,squares
"Which is wider, and thus has more [MASK], Bookcase or bank
",width,space,flexibility,detail,spaces,dimensions
"Which is wider, and thus has more [MASK], Bookcase or bed
",width,space,room,flexibility,spaces,storage
"Which is wider, and thus has more [MASK], Bookcase or bier
",width,rounded,edges,width,spaces,space
"Which is wider, and thus has more [MASK], Bookcase or binder
",width,flexibility,flexible,space,handles,edges
"Which is wider, and thus has more [MASK], Bookcase or bonnetière
",width,rounded,narrow,width,curves,square
"Which is wider, and thus has more [MASK], Bookcase or Cômoda
",width,rounded,flexibility,pronounced,squares,vowels
"Which is wider, and thus has more [MASK], Bookcase or Cômoda-Lavatório
",width,rounded,flexibility,squares,vowels,consonants
"Which is wider, and thus has more [MASK], Bookcase or Cabide
",width,flexibility,flexible,rounded,compact,space
"Which is wider, and thus has more [MASK], Bookcase or Cabinet
",width,rounded,flexibility,space,edges,spaces
"Which is wider, and thus has more [MASK], Bookcase or cabinet-library
",width,drawers,shelves,storage,compact,books
"Which is wider, and thus has more [MASK], Bookcase or cabinetry
",width,drawers,furniture,shelves,space,windows
"Which is wider, and thus has more [MASK], Bookcase or Cabinet-vitrine
",width,flexible,flexibility,soluble,rounded,compact
"Which is wider, and thus has more [MASK], Bookcase or Cama
",width,rounded,flexibility,edges,spaces,space
"Which is wider, and thus has more [MASK], Bookcase or Candelabrum
",width,rounded,squares,flexibility,space,dimensions
"Which is wider, and thus has more [MASK], Bookcase or Candlestick
",width,flexibility,rounded,holes,curves,handles
"Which is wider, and thus has more [MASK], Bookcase or Candlesticks
",width,rounded,handles,holes,flexible,squares
"Which is wider, and thus has more [MASK], Bookcase or caning
",width,flexibility,rounded,edges,space,width
"Which is wider, and thus has more [MASK], Bookcase or canterbury
",width,rounded,flexibility,capitals,space,spaces
"Which is wider, and thus has more [MASK], Bookcase or Casket
",width,flexibility,rounded,space,depth,detail
"Which is wider, and thus has more [MASK], Bookcase or Cellarette
",width,rounded,flexibility,space,narrow,flexible
"Which is wider, and thus has more [MASK], Bookcase or chair
",width,seats,space,seating,room,rounded
"Which is wider, and thus has more [MASK], Bookcase or chest
",width,space,rounded,width,drawers,spines
"Which is wider, and thus has more [MASK], Bookcase or chesterfield
",width,space,rounded,spaces,flexibility,curves
"Which is wider, and thus has more [MASK], Bookcase or Chest-on-Chest
",width,rounded,pronounced,narrow,flexibility,detail
"Which is wider, and thus has more [MASK], Bookcase or chifforobe
",width,flexibility,rounded,space,edges,detail
"Which is wider, and thus has more [MASK], Bookcase or chigaidana
",width,rounded,consonants,vowels,flexibility,edges
"Which is wider, and thus has more [MASK], Bookcase or Clock
",width,flexibility,space,rounded,edges,dimensions
"Which is wider, and thus has more [MASK], Bookcase or closet
",width,space,room,flexibility,spaces,drawers
"Which is wider, and thus has more [MASK], Bookcase or closet-showcase
",width,drawers,shelves,storage,flexible,space
"Which is wider, and thus has more [MASK], Bookcase or coffin
",width,space,rounded,dimensions,spaces,flexibility
"Which is wider, and thus has more [MASK], Bookcase or Cofre
",width,flexibility,space,edges,spaces,dimensions
"Which is wider, and thus has more [MASK], Bookcase or Commode
",width,flexibility,rounded,flexible,space,compact
"Which is wider, and thus has more [MASK], Bookcase or conversadeira
",width,flexibility,dimensions,edges,squares,curves
"Which is wider, and thus has more [MASK], Bookcase or couch
",width,space,flexibility,spaces,rounded,edges
"Which is wider, and thus has more [MASK], Bookcase or counter
",width,rounded,space,flexibility,edges,width
"Which is wider, and thus has more [MASK], Bookcase or countertop
",width,rounded,square,space,squares,flexibility
"Which is wider, and thus has more [MASK], Bookcase or Cupboard
",width,rounded,flexibility,flexible,space,compact
"Which is wider, and thus has more [MASK], Bookcase or desk
",width,drawers,space,shelves,room,seats
"Which is wider, and thus has more [MASK], Bookcase or Dossel
",width,rounded,edges,flexibility,squares,spaces
"Which is wider, and thus has more [MASK], Bookcase or Dressers
",width,curves,rounded,squares,handles,spaces
"Which is wider, and thus has more [MASK], Bookcase or duchess
",width,capitals,curves,squares,handles,flexibility
"Which is wider, and thus has more [MASK], Bookcase or Enzi
",width,rounded,flexibility,edges,squares,pronounced
"Which is wider, and thus has more [MASK], Bookcase or Escrivaninha
",width,rounded,flexibility,squares,curves,pronounced
