Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pair of Armchairs
",width,protection,autonomy,influence,than,freedom
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pair of Bookcases
",width,protection,flexibility,certainty,freedom,importance
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pair of Candle Stands
",width,protection,influence,than,frequent,importance
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pair of Corner Cabinets
",width,autonomy,influence,freedom,protection,independence
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pair of Doors
",width,protection,autonomy,freedom,influence,importance
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pair of Louis XVI Style Candle Brackets
",width,flexibility,protection,influence,freedom,importance
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pair of Panels from a Choir Stall
",width,than,protection,frequent,common,access
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pair of Stools
",width,protection,than,influence,importance,certainty
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Panel from a Choir Stall
",width,flexibility,accessible,than,frequent,protection
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Pansy Border Table Lamp
",width,flexibility,efficient,stable,autonomy,accessible
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Peony Floor Lamp with a Bamboo Base
",width,flexibility,accessible,detail,convenient,efficient
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Provençal bread trough
",width,flexibility,variety,convenient,efficient,consistency
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Scenes of Fables
",width,freedom,accessible,detail,flexibility,influence
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Set of chests of the Paulista Museum
",width,protection,detail,accessible,decoration,depth
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Side Table with Everted Ends
",width,flexibility,detail,depth,efficient,convenient
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Sideboard and Cellarette
",width,flexibility,accessible,depth,detail,seats
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Small desk with folding top
",width,comfortable,flexibility,convenient,spacious,detail
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Table of Don Rodrigo Calderón
",width,autonomy,influence,members,importance,followers
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Throne with tapestry seat
",width,detail,elaborate,decoration,flexibility,spacious
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Transitional Side Chair
",width,flexibility,autonomy,freedom,accessible,potential
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Upper Paneling from a Sacristy Armoire
",width,flexibility,fitting,accessible,visible,freedom
"Which is wider, and thus has more [MASK], Confidant from the Batlló House or Wheelchair accessible seats
",width,accessible,comfortable,flexibility,seats,seating
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Arca Mala de Viagem
",width,flexibility,dimensions,complicated,depth,flexible
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Arredo camera da letto
",width,detail,flexibility,dimensions,depth,detailed
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Augsburg Art Cabinet
",width,flexibility,complicated,detail,flexible,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Baú de viagem
",width,flexibility,dimensions,detail,complicated,depth
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Bahut-étagère la berce des près
",width,dimensions,flexibility,detail,curves,complexity
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or bonsai display table
",width,flexible,complicated,convenient,detailed,elaborate
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Box with Military Scenes from Antiquity
",width,flexibility,complicated,detail,elaborate,detailed
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Cabide de Pé
",width,flexibility,dimensions,detail,complicated,flexible
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Cabinet on stand
",width,flexibility,convenient,flexible,complicated,detail
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Cadeira furada feminina
",width,flexible,dense,flexibility,slender,depth
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Cadeira furada masculina
",width,flexibility,depth,flexible,complicated,dense
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Candle Bracket Pair
",width,flexibility,complicated,flexible,efficient,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
",width,detail,elaborate,decorative,dimensions,ornate
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Cassone from the Colonna family
",width,flexible,complicated,complex,robust,elaborate
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Cassone with Mannerist Design Elements
",width,flexibility,flexible,convenient,complicated,efficient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Chair or Bed Leg with the God Bes
",width,flexibility,complicated,dimensions,detail,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Chest of Drawers
",width,complicated,flexibility,convenient,detail,dense
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Classic Chinese furniture
",width,ornate,elaborate,decorative,flexible,detailed
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Commode à vantaux
",width,flexibility,dimensions,detail,complicated,flexible
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Confidant from the Batlló House
",width,flexibility,complicated,detail,flexible,efficient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Console Table Top
",width,complicated,flexible,convenient,flexibility,efficient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Daffodil Table Lamp
",width,flexible,flexibility,complicated,efficient,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Desk and Bookcase
",width,complicated,flexible,convenient,flexibility,compact
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Door and Frame
",width,flexibility,complicated,dimensions,detail,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Door to Gothic Marriage Chest
",width,flexibility,complicated,detail,flexible,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Doorway from the Isaac Gillet House, Painesville, Ohio
",width,detail,convenient,flexibility,spacious,dimensions
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Eames Storage Unit
",width,efficient,flexibility,complicated,flexible,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or entrance desk S.M.A.K. Gent
",width,spacious,convenient,ornate,flexible,efficient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Fire Screen and Textile Panels
",width,flexible,efficient,complicated,detailed,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
",width,elaborate,detail,details,dimensions,detailed
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Gothic Marriage Chest
",width,complicated,flexibility,flexible,elaborate,detailed
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Gothic Marriage Chest
",width,complicated,flexibility,flexible,elaborate,detailed
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or High chest of drawers
",width,spacious,ornate,elaborate,narrow,slender
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Leito de casal
",width,flexibility,dimensions,depth,squares,detail
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Liège-Aachen Baroque furniture
",width,elaborate,ornate,decorative,detailed,spacious
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Louis XVI Style Candle Bracket
",width,flexibility,complicated,flexible,efficient,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Madame Guimard's furniture
",width,elaborate,ornate,detail,decorative,elegant
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Marital stool with male and female caryatids
",width,flexible,slender,rounded,robust,dense
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Mesa de Cavalete
",width,flexibility,dimensions,detail,complicated,options
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Mesa de Centro
",width,flexibility,dimensions,detail,complicated,flexible
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Mesa de Jogo
",width,flexibility,complicated,detail,dimensions,convenient
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Meuble mural décoré d'ombellifères
",width,elaborate,ornate,detail,decorative,detailed
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Miniature chair from Skyros
",width,flexible,spacious,efficient,convenient,flexibility
"Which is wider, and thus has more [MASK], Console Table Depicting Chronos, or Father Time or Mirror with Ornamented Frame
",width,elaborate,ornate,detailed,complicated,decorative
