,Masked Sentence,Prediction
4730,"Which is wider, and thus has more [MASK], cheval glass or rustic furniture
","ornate, expensive, elaborate, decorative, polished"
4731,"Which is wider, and thus has more [MASK], cheval glass or Sankheda furniture
","expensive, ornate, elaborate, decorative, elegant"
4732,"Which is wider, and thus has more [MASK], cheval glass or school furniture
","expensive, ornate, elaborate, decorative, modern"
4733,"Which is wider, and thus has more [MASK], cheval glass or secretary desk
","ornate, expensive, windows, glass, spacious"
4734,"Which is wider, and thus has more [MASK], cheval glass or sex furniture
","ornate, expensive, elaborate, decorative, decoration"
4735,"Which is wider, and thus has more [MASK], cheval glass or Shanghai-style furniture
","expensive, ornate, elaborate, decorative, elegant"
4736,"Which is wider, and thus has more [MASK], cheval glass or shop furniture
","expensive, decorative, ornate, elaborate, modern"
4737,"Which is wider, and thus has more [MASK], cheval glass or shop shelve
","expensive, elaborate, ornate, decorative, glass"
4738,"Which is wider, and thus has more [MASK], cheval glass or Side Chair
","expensive, ornate, decorative, elaborate, glass"
4739,"Which is wider, and thus has more [MASK], cheval glass or Snuff Tablet
","expensive, glass, decorative, ornate, elaborate"
4740,"Which is wider, and thus has more [MASK], cheval glass or Spindle-back armchair
","ornate, rounded, expensive, elaborate, curved"
4741,"Which is wider, and thus has more [MASK], cheval glass or Spoon racks
","expensive, ornate, elaborate, spacious, compact"
4742,"Which is wider, and thus has more [MASK], cheval glass or Standing aid
","expensive, decorative, ornate, glass, elaborate"
4743,"Which is wider, and thus has more [MASK], cheval glass or street furniture
","expensive, ornate, decorative, elaborate, modern"
4744,"Which is wider, and thus has more [MASK], cheval glass or support furniture
","decorative, expensive, ornate, elaborate, polished"
4745,"Which is wider, and thus has more [MASK], cheval glass or Suzhou-style furniture
","expensive, ornate, elaborate, decorative, elegant"
4746,"Which is wider, and thus has more [MASK], cheval glass or Table Desk
","expensive, ornate, glass, decorative, elaborate"
4747,"Which is wider, and thus has more [MASK], cheval glass or table toilet
","glass, expensive, windows, ornate, decorative"
4748,"Which is wider, and thus has more [MASK], cheval glass or Tall-case Clock
","expensive, ornate, decorative, polished, elaborate"
4749,"Which is wider, and thus has more [MASK], cheval glass or Tall Clock
","expensive, ornate, decorative, elaborate, glass"
4750,"Which is wider, and thus has more [MASK], cheval glass or Tambour Desk
","expensive, ornate, glass, elaborate, decorative"
4751,"Which is wider, and thus has more [MASK], cheval glass or Tea Table
","expensive, decorative, ornate, glass, elaborate"
4752,"Which is wider, and thus has more [MASK], cheval glass or teacher's desk
","ornate, spacious, expensive, windows, elaborate"
4753,"Which is wider, and thus has more [MASK], cheval glass or tool board
","decorative, expensive, glass, polished, elaborate"
4754,"Which is wider, and thus has more [MASK], cheval glass or towel rack
","expensive, glass, decorative, ornate, decoration"
4755,"Which is wider, and thus has more [MASK], cheval glass or Tripod Brazier
","expensive, glass, ornate, elaborate, decorative"
4756,"Which is wider, and thus has more [MASK], cheval glass or Ulm stool
","expensive, glass, decorative, ornate, elaborate"
4757,"Which is wider, and thus has more [MASK], cheval glass or umbrella holder
","expensive, glass, decorative, ornate, windows"
4758,"Which is wider, and thus has more [MASK], cheval glass or UP series
","expensive, ornate, elaborate, decorative, compact"
4759,"Which is wider, and thus has more [MASK], cheval glass or Wall Bracket
","expensive, glass, ornate, elaborate, decorative"
4760,"Which is wider, and thus has more [MASK], cheval glass or Wall Clock
","expensive, ornate, decorative, elaborate, glass"
4761,"Which is wider, and thus has more [MASK], cheval glass or wall rack
","expensive, decorative, glass, ornate, windows"
4762,"Which is wider, and thus has more [MASK], cheval glass or Waterfall furniture
","expensive, ornate, elaborate, decorative, polished"
4763,"Which is wider, and thus has more [MASK], cheval glass or Wooden Casket
","expensive, elaborate, ornate, glass, decorative"
4764,"Which is wider, and thus has more [MASK], cheval glass or Work Table
","expensive, decorative, ornate, elaborate, glass"
4765,"Which is wider, and thus has more [MASK], cheval glass or worship furniture
","ornate, elaborate, expensive, decorative, polished"
4766,"Which is wider, and thus has more [MASK], cheval glass or Writing table
","expensive, ornate, elaborate, glass, decorative"
4767,"Which is wider, and thus has more [MASK], cheval glass or Yokeback Armchair
","expensive, ornate, elaborate, decorative, polished"
4768,"Which is wider, and thus has more [MASK], choir screen or Room Divider
","seating, screen, seats, screens, flexible"
4769,"Which is wider, and thus has more [MASK], choir screen or Wisteria Lamp
","seating, seats, screen, screens, spacious"
4770,"Which is wider, and thus has more [MASK], choir screen or Dressing Cabinet
","seating, rounded, screen, seats, screens"
4771,"Which is wider, and thus has more [MASK], choir screen or Abbot's Stall
","seating, ornate, spacious, elaborate, windows"
4772,"Which is wider, and thus has more [MASK], choir screen or Abbotsford style
","ornate, elaborate, spacious, square, nave"
4773,"Which is wider, and thus has more [MASK], choir screen or ancient furniture
","ornate, arches, decoration, windows, elaborate"
4774,"Which is wider, and thus has more [MASK], choir screen or Animal furniture
","seating, screen, windows, seats, ornate"
4775,"Which is wider, and thus has more [MASK], choir screen or antique furniture
","ornate, furniture, decorative, windows, elaborate"
4776,"Which is wider, and thus has more [MASK], choir screen or Arca Bau
","seating, seats, screens, screen, spacious"
4777,"Which is wider, and thus has more [MASK], choir screen or Arca Canastra
","seating, seats, screens, spacious, decoration"
4778,"Which is wider, and thus has more [MASK], choir screen or architectural furniture
","decorative, ornate, decoration, windows, timber"
4779,"Which is wider, and thus has more [MASK], choir screen or Armário Armário-Estante
","seating, seats, screens, screen, spacious"
4780,"Which is wider, and thus has more [MASK], choir screen or Armário Guarda-Comida
","seating, seats, screens, screen, spacious"
4781,"Which is wider, and thus has more [MASK], choir screen or Armário Guarda-Louça
","seating, seats, screens, screen, spacious"
4782,"Which is wider, and thus has more [MASK], choir screen or Armário Guarda-Roupa
","seating, seats, screens, screen, space"
4783,"Which is wider, and thus has more [MASK], choir screen or Armário Vitrina-Armário
","seating, seats, screens, screen, spacious"
4784,"Which is wider, and thus has more [MASK], choir screen or Armário Vitrine
","seating, seats, screen, decoration, screens"
4785,"Which is wider, and thus has more [MASK], choir screen or Armário: Guarda-Roupa
","seating, seats, square, screens, spacious"
4786,"Which is wider, and thus has more [MASK], choir screen or Baby furniture
","seating, screen, windows, seats, screens"
4787,"Which is wider, and thus has more [MASK], choir screen or Bed tables
","seating, seats, screens, screen, windows"
4788,"Which is wider, and thus has more [MASK], choir screen or beer tap
","seating, seats, windows, screens, screen"
4789,"Which is wider, and thus has more [MASK], choir screen or Beijing-style furniture
","ornate, decorative, rounded, elaborate, square"
4790,"Which is wider, and thus has more [MASK], choir screen or book chest
","seating, windows, screen, seats, screens"
4791,"Which is wider, and thus has more [MASK], choir screen or Bureau table
","seating, seats, screen, room, square"
4792,"Which is wider, and thus has more [MASK], choir screen or campaign furniture
","screen, seating, screens, seats, windows"
4793,"Which is wider, and thus has more [MASK], choir screen or Candle Bracket
","seating, seats, screen, screens, square"
4794,"Which is wider, and thus has more [MASK], choir screen or Candle Stand
","seating, rounded, square, screen, seats"
4795,"Which is wider, and thus has more [MASK], choir screen or Card table
","seating, seats, screen, screens, room"
4796,"Which is wider, and thus has more [MASK], choir screen or Center Table
","seating, seats, screen, square, rounded"
4797,"Which is wider, and thus has more [MASK], choir screen or chair back
","seating, seats, seat, room, screen"
4798,"Which is wider, and thus has more [MASK], choir screen or chaise longue
","seating, seats, decoration, room, windows"
4799,"Which is wider, and thus has more [MASK], choir screen or cheval glass
","windows, ornate, elaborate, decoration, seating"
4800,"Which is wider, and thus has more [MASK], choir screen or church shelf
","nave, windows, aisle, seating, chancel"
4801,"Which is wider, and thus has more [MASK], choir screen or Clothes valet
","seating, spacious, seats, ornate, elaborate"
4802,"Which is wider, and thus has more [MASK], choir screen or Cofre Portátil
","seating, seats, spacious, space, screen"
4803,"Which is wider, and thus has more [MASK], choir screen or Coin cabinet
","screen, flexible, rounded, seating, square"
4804,"Which is wider, and thus has more [MASK], choir screen or Console Table
","seating, seats, screen, square, spacious"
4805,"Which is wider, and thus has more [MASK], choir screen or Corner Cabinet
","seating, seats, screen, square, rounded"
4806,"Which is wider, and thus has more [MASK], choir screen or Corner Cabinet
","seating, seats, screen, square, rounded"
4807,"Which is wider, and thus has more [MASK], choir screen or Corner chair
","seating, seats, screen, square, windows"
4808,"Which is wider, and thus has more [MASK], choir screen or Coromandel lacquer
","decoration, elaborate, ornate, decorative, space"
4809,"Which is wider, and thus has more [MASK], choir screen or cue stand
","seating, screen, seats, screens, speakers"
4810,"Which is wider, and thus has more [MASK], choir screen or Curule Chair
","seating, screen, seats, square, screens"
4811,"Which is wider, and thus has more [MASK], choir screen or cylinder desk
","aperture, square, seating, screen, dome"
4812,"Which is wider, and thus has more [MASK], choir screen or day bed
","seating, classrooms, screen, screens, room"
4813,"Which is wider, and thus has more [MASK], choir screen or dresser-litter bin
","seating, seats, screen, screens, windows"
4814,"Which is wider, and thus has more [MASK], choir screen or Drop-front desk
","seating, spacious, seats, screen, rounded"
4815,"Which is wider, and thus has more [MASK], choir screen or Drop-front secretary
","rounded, seating, screen, square, seats"
4816,"Which is wider, and thus has more [MASK], choir screen or Easy Chair
","seating, seats, screen, screens, rounded"
4817,"Which is wider, and thus has more [MASK], choir screen or entertainment center
","seating, auditorium, classrooms, seats, screens"
4818,"Which is wider, and thus has more [MASK], choir screen or Escrivaninha Cômoda-Escrivaninha
","seating, seats, screens, screen, spacious"
