,Masked Sentence,Prediction
3233,"Which is wider, and thus has more [MASK], caning or kast
","flexibility, depth, vowels, variation, consonants"
3234,"Which is wider, and thus has more [MASK], caning or Lamp
","flexibility, depth, width, edges, curves"
3235,"Which is wider, and thus has more [MASK], caning or lamp
","flexibility, depth, width, lighting, ventilation"
3236,"Which is wider, and thus has more [MASK], caning or lectern
","seating, seats, windows, columns, space"
3237,"Which is wider, and thus has more [MASK], caning or Leito
","flexibility, depth, curves, width, edges"
3238,"Which is wider, and thus has more [MASK], caning or Loveseat
","flexibility, depth, branches, variation, bends"
3239,"Which is wider, and thus has more [MASK], caning or Maçaneta
","flexibility, depth, branches, variation, curves"
3240,"Which is wider, and thus has more [MASK], caning or Mantel
","flexibility, depth, detail, variation, curves"
3241,"Which is wider, and thus has more [MASK], caning or medalist
","flexibility, depth, variation, difficulty, length"
3242,"Which is wider, and thus has more [MASK], caning or Mesa
","flexibility, depth, variation, edges, width"
3243,"Which is wider, and thus has more [MASK], caning or mirror
","flexibility, symmetry, depth, edges, detail"
3244,"Which is wider, and thus has more [MASK], caning or office
","seating, flexibility, room, shops, space"
3245,"Which is wider, and thus has more [MASK], caning or Oonjal
","flexibility, branches, pronounced, vowels, depth"
3246,"Which is wider, and thus has more [MASK], caning or Pedestal
","flexibility, depth, rounded, height, width"
3247,"Which is wider, and thus has more [MASK], caning or Pinos
","flexibility, depth, branches, curves, pronounced"
3248,"Which is wider, and thus has more [MASK], caning or playpen
","flexibility, depth, variation, difficulty, seating"
3249,"Which is wider, and thus has more [MASK], caning or Prendedores
","flexibility, branches, depth, rounded, edges"
3250,"Which is wider, and thus has more [MASK], caning or psyche
","flexibility, depth, complexity, difficulty, personality"
3251,"Which is wider, and thus has more [MASK], caning or radiogram
","contrast, depth, sensitivity, detection, flexibility"
3252,"Which is wider, and thus has more [MASK], caning or Rahle
","flexibility, depth, branches, bends, curves"
3253,"Which is wider, and thus has more [MASK], caning or Screen
","flexibility, depth, width, variation, edges"
3254,"Which is wider, and thus has more [MASK], caning or Screen
","flexibility, depth, width, variation, edges"
3255,"Which is wider, and thus has more [MASK], caning or seat
","flexibility, seating, seats, room, height"
3256,"Which is wider, and thus has more [MASK], caning or Seating
","flexibility, depth, variation, bends, width"
3257,"Which is wider, and thus has more [MASK], caning or Secretary
","flexibility, depth, width, variation, length"
3258,"Which is wider, and thus has more [MASK], caning or Secretary-bookcase
","flexibility, pages, flexible, rounded, folding"
3259,"Which is wider, and thus has more [MASK], caning or Settee
","flexibility, depth, variation, width, curves"
3260,"Which is wider, and thus has more [MASK], caning or shelf
","flexibility, depth, width, length, height"
3261,"Which is wider, and thus has more [MASK], caning or Sideboard
","flexibility, depth, seating, fins, handles"
3262,"Which is wider, and thus has more [MASK], caning or Sofa
","flexibility, depth, variation, width, curves"
3263,"Which is wider, and thus has more [MASK], caning or spalliera
","flexibility, branches, depth, curves, bends"
3264,"Which is wider, and thus has more [MASK], caning or stand
","flexibility, depth, height, width, branches"
3265,"Which is wider, and thus has more [MASK], caning or Stool
","flexibility, edges, depth, width, curves"
3266,"Which is wider, and thus has more [MASK], caning or Tủ
","flexibility, depth, pronounced, curves, width"
3267,"Which is wider, and thus has more [MASK], caning or Tête-à-tête
","pronounced, rounded, branches, narrow, depth"
3268,"Which is wider, and thus has more [MASK], caning or table
","flexibility, depth, seating, room, edges"
3269,"Which is wider, and thus has more [MASK], caning or Tapchan
","flexibility, depth, branches, edges, variation"
3270,"Which is wider, and thus has more [MASK], caning or Trapeza
","flexibility, curves, depth, branches, width"
3271,"Which is wider, and thus has more [MASK], caning or tripod
","flexibility, edges, width, length, rounded"
3272,"Which is wider, and thus has more [MASK], caning or Vitrina
","flexibility, depth, variation, width, thickness"
3273,"Which is wider, and thus has more [MASK], caning or vitrine
","flexibility, soluble, fluid, protein, potent"
3274,"Which is wider, and thus has more [MASK], caning or Voyeuse
","flexibility, depth, branches, curves, variation"
3275,"Which is wider, and thus has more [MASK], caning or Wardrobe
","flexibility, depth, curves, width, branches"
3276,"Which is wider, and thus has more [MASK], caning or washstand
","drainage, flexibility, drying, seating, ventilation"
3277,"Which is wider, and thus has more [MASK], canterbury or Étagère
","suburbs, subdivisions, streets, pronounced, inhabitants"
3278,"Which is wider, and thus has more [MASK], canterbury or accoudoir
","seating, seats, bays, square, rounded"
3279,"Which is wider, and thus has more [MASK], canterbury or Andiron
","streets, branches, than, suburbs, bays"
3280,"Which is wider, and thus has more [MASK], canterbury or Arca
","streets, suburbs, branches, subdivisions, shops"
3281,"Which is wider, and thus has more [MASK], canterbury or arcaz
","branches, bays, depth, streets, than"
3282,"Which is wider, and thus has more [MASK], canterbury or Argolas
","streets, bays, shops, suburbs, houses"
3283,"Which is wider, and thus has more [MASK], canterbury or Armário
","streets, suburbs, shops, subdivisions, bays"
3284,"Which is wider, and thus has more [MASK], canterbury or Armchair
","seating, seats, bays, shops, streets"
3285,"Which is wider, and thus has more [MASK], canterbury or armrest
","height, branches, arches, armour, arms"
3286,"Which is wider, and thus has more [MASK], canterbury or Athénienne
","streets, suburbs, inhabitants, subdivisions, shops"
3287,"Which is wider, and thus has more [MASK], canterbury or Baú
","streets, suburbs, bays, shops, subdivisions"
3288,"Which is wider, and thus has more [MASK], canterbury or bank
","shops, streets, branches, stores, houses"
3289,"Which is wider, and thus has more [MASK], canterbury or bed
","beds, bays, rooms, room, seating"
3290,"Which is wider, and thus has more [MASK], canterbury or bier
","branches, streets, pronounced, narrow, bays"
3291,"Which is wider, and thus has more [MASK], canterbury or binder
","flexibility, edges, handles, holes, branches"
3292,"Which is wider, and thus has more [MASK], canterbury or bonnetière
","narrow, bays, rounded, arches, curves"
3293,"Which is wider, and thus has more [MASK], canterbury or Bookcase
","pronounced, rounded, bays, narrow, square"
3294,"Which is wider, and thus has more [MASK], canterbury or Cômoda
","branches, beaches, bays, suburbs, subdivisions"
3295,"Which is wider, and thus has more [MASK], canterbury or Cômoda-Lavatório
","suburbs, beaches, subdivisions, streets, branches"
3296,"Which is wider, and thus has more [MASK], canterbury or Cabide
","seating, flexibility, seats, depth, branches"
3297,"Which is wider, and thus has more [MASK], canterbury or Cabinet
","than, streets, bays, suburbs, shops"
3298,"Which is wider, and thus has more [MASK], canterbury or cabinet-library
","classrooms, spacious, library, bedrooms, rooms"
3299,"Which is wider, and thus has more [MASK], canterbury or cabinetry
","shops, furniture, rooms, stores, room"
3300,"Which is wider, and thus has more [MASK], canterbury or Cabinet-vitrine
","soluble, pronounced, flexible, dense, acidic"
3301,"Which is wider, and thus has more [MASK], canterbury or Cama
","suburbs, streets, branches, subdivisions, seats"
3302,"Which is wider, and thus has more [MASK], canterbury or Candelabrum
","branches, foliage, horns, trees, flowers"
3303,"Which is wider, and thus has more [MASK], canterbury or Candlestick
","branches, shops, seating, seats, streets"
3304,"Which is wider, and thus has more [MASK], canterbury or Candlesticks
","bells, seats, ornate, elaborate, seating"
3305,"Which is wider, and thus has more [MASK], canterbury or caning
","branches, seating, bays, than, pronounced"
3306,"Which is wider, and thus has more [MASK], canterbury or Casket
","streets, shops, branches, bays, seats"
3307,"Which is wider, and thus has more [MASK], canterbury or Cellarette
","shops, streets, houses, gardens, amenities"
3308,"Which is wider, and thus has more [MASK], canterbury or chair
","seating, seats, lawn, room, rooms"
3309,"Which is wider, and thus has more [MASK], canterbury or chest
","rounded, height, arches, sides, room"
3310,"Which is wider, and thus has more [MASK], canterbury or chesterfield
","streets, seats, suburbs, houses, shops"
3311,"Which is wider, and thus has more [MASK], canterbury or Chest-on-Chest
","pronounced, convenient, narrow, than, spacious"
3312,"Which is wider, and thus has more [MASK], canterbury or chifforobe
","branches, bays, trees, bay, pronounced"
3313,"Which is wider, and thus has more [MASK], canterbury or chigaidana
","branches, foliage, rounded, curves, flowers"
3314,"Which is wider, and thus has more [MASK], canterbury or Clock
","streets, than, shops, bays, suburbs"
3315,"Which is wider, and thus has more [MASK], canterbury or closet
","bays, than, spacious, streets, rooms"
3316,"Which is wider, and thus has more [MASK], canterbury or closet-showcase
","spacious, elaborate, formal, ornate, modern"
3317,"Which is wider, and thus has more [MASK], canterbury or coffin
","than, bays, streets, seats, seating"
3318,"Which is wider, and thus has more [MASK], canterbury or Cofre
","streets, suburbs, shops, houses, subdivisions"
3319,"Which is wider, and thus has more [MASK], canterbury or Commode
","branches, than, depth, narrow, bays"
3320,"Which is wider, and thus has more [MASK], canterbury or conversadeira
","flexibility, branches, squares, subdivisions, seats"
3321,"Which is wider, and thus has more [MASK], canterbury or couch
","seats, bays, than, seating, suburbs"
3322,"Which is wider, and thus has more [MASK], canterbury or counter
","rounded, square, depth, curves, flexibility"
3323,"Which is wider, and thus has more [MASK], canterbury or countertop
","rounded, square, squares, flexibility, seating"
3324,"Which is wider, and thus has more [MASK], canterbury or Cupboard
","seating, seats, rounded, flexibility, spacious"
3325,"Which is wider, and thus has more [MASK], canterbury or desk
","rooms, room, seating, seats, shops"
3326,"Which is wider, and thus has more [MASK], canterbury or Dossel
","streets, suburbs, than, pronounced, branches"
3327,"Which is wider, and thus has more [MASK], canterbury or Dressers
","shops, houses, seats, bays, streets"
3328,"Which is wider, and thus has more [MASK], canterbury or duchess
","seats, than, houses, rooms, seating"
3329,"Which is wider, and thus has more [MASK], canterbury or Enzi
","streets, suburbs, subdivisions, shops, branches"
3330,"Which is wider, and thus has more [MASK], canterbury or Escrivaninha
","branches, streets, bays, trees, beaches"
3331,"Which is wider, and thus has more [MASK], canterbury or Estalo
","bays, streets, suburbs, subdivisions, pronounced"
3332,"Which is wider, and thus has more [MASK], canterbury or Estante
","streets, bays, suburbs, branches, subdivisions"
3333,"Which is wider, and thus has more [MASK], canterbury or Estrado
","suburbs, streets, bays, subdivisions, shops"
3334,"Which is wider, and thus has more [MASK], canterbury or Faux-palier
","streets, subdivisions, suburbs, than, pronounced"
3335,"Which is wider, and thus has more [MASK], canterbury or footstool
","seating, lawn, trees, streets, woodland"
3336,"Which is wider, and thus has more [MASK], canterbury or Four
","than, bays, streets, pronounced, bay"
